Station Name,Street Address,City,ZIP,Station Phone,Access Days Time,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Date Last Confirmed,ID,Updated At,EV Connector Types,Facility Type,EV Pricing
Petro-Canada EV Fast Charger,2600 Mountain Rd,Moncton,E1G 3T6,800-668-0220  506-859-6000,24 hours daily,,2,PETROCAN,46.1304936,-64.8821937,2021-06-07,150761,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.33 per minute
Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,191 rue Fraserville,Rivière-du-Loup,G5R 2C7,800-668-0220  418-862-9043,24 hours daily,,2,PETROCAN,47.8168658,-69.5344338,2021-06-07,150763,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.20 per minute
Petro-Canada,1203 Highway 1,Whitewood,S0G 5C0,306-735-2565  800-668-0220,24 hours daily,,2,PETROCAN,50.3334158,-102.2590615,2021-06-07,151974,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.33 per minute
Petro-Canada,5498 Patricia Bay Hwy,Victoria,V8Y 1T2,250-381-5432  800-668-0220,24 hours daily,,2,PETROCAN,48.5378271,-123.389697,2021-06-07,151975,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.27 per minute
Petro-Canada EV Fast Charger,325 Stewart Blvd,Brockville,K6V 4W8,613-342-0841  800-668-0220,24 hours daily,,2,PETROCAN,44.6006749,-75.7032006,2021-06-07,151976,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.33 per minute
Petro-Canada EV Fast Charger,713 Trunk Rd,Sault Ste. Marie,P6A 3T2,705-942-1712  800-668-0220,24 hours daily,,2,PETROCAN,46.5230528,-84.2703186,2021-06-07,151977,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.33 per minute
Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,2525 Blvd de la Grande-Allée,Boisbriand,J7H 1E3,450-430-4475  800-668-0220,24 hours daily,,2,PETROCAN,45.6230693,-73.8517934,2021-06-07,151979,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.20 per minute
BRCC - Labelle - Halte de Labelle,7900 boul. du Curé-Labelle,Labelle,J0T 1H0,855-999-8378,24 hours daily,,2,Circuit électrique,46.2806,-74.7393,2022-07-12,152543,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
P2P - Milk River,205 Railway St,Milk River,T0K 1M0,888-356-8911,24 hours daily,1,1,FLO,49.145122,-112.083065,2022-07-12,152898,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
P2P - Blairmore,10505 20 Ave,Blairmore,T0K 0E0,888-356-8911,24 hours daily,1,1,FLO,49.620173,-114.462411,2022-07-12,152900,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
P2P - Taber,4712 50 St.,Taber,T1G 2B6,888-356-8911,24 hours daily,1,1,FLO,49.782708,-112.149859,2022-07-12,153068,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
BRCC - Châteauguay - Desjardins-1,235 Chemin de la Haute-Rivière,Châteauguay,J6K 5B1,855-999-8378,24 hours daily,,2,Circuit électrique,45.3447,-73.7544,2022-07-12,153069,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
BRCC - Victoriaville - Shell,464 Notre-Dame Ouest,Victoriaville,G6P 1S9,855-999-8378,24 hours daily,,2,Circuit électrique,46.0584,-71.9706,2022-07-12,153071,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
FortisBC - Kaslo – Kemball Memorial Centre,312 4th St,Kaslo,V0G 1M0,888-356-8911,24 hours daily,,1,FLO,49.910938,-116.903466,2022-07-12,153129,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
efficiencyPEI - Souris,63 Main Street,Souris,C0A 2B0,888-356-8911,24 hours daily,1,1,FLO,46.3554406,-62.2554874,2022-07-12,153242,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
efficiencyPEI - Summerside,474 Granville Street,Summerside,C1N 4K6,888-356-8911,24 hours daily,1,1,FLO,46.412715,-63.782886,2022-07-12,153243,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
efficiencyPEI - Oleary,1037 O'Leary Road,O'Leary,C0B 1V0,888-356-8911,24 hours daily,1,1,FLO,46.7170096,-64.1669795,2022-07-12,153244,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
Swift Current Mall - Tesla Supercharger,1 Springs Drive,Swift Current,S9H 3X6,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,50.306262,-107.779848,2021-10-11,153407,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Coop Gas Bar - Tesla Supercharger,100 North Service Road,Davidson,S0G 1A0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,51.273079,-105.993871,2021-10-11,153408,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Ranch Market - Tesla Supercharger,100 Ranch Market,Strathmore,T1P 0A8,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,51.038196,-113.378637,2021-10-11,153409,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Borderland Co-op Gas Station - Tesla Supercharger,1206 Highway 1,Whitewood,S0G 5C0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,50.334755,-102.256302,2021-10-11,153413,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Canadian Tire - Tesla Supercharger,1221 Arthur Street West,Thunder Bay,P7K 1K2,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,48.381055,-89.312274,2021-10-11,153414,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Canadian Tire - Tesla Supercharger,1229 Highway 17,Kenora,P9N 1L9,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,49.759447,-94.473103,2021-10-11,153415,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
The Shop - Civic Plaza - Tesla Supercharger,1251 Main Street N #7,Moose Jaw,S6H 6M3,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,50.404331,-105.534081,2021-10-11,153416,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Pioneer Co-Op - Tesla Supercharger,14 Pacific Avenue,Maple Creek,S0N 1N0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,49.908293,-109.472434,2021-10-11,153418,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
CF Polo Park - Tesla Supercharger,1485 Portage Avenue,Winnipeg,R3G 0W4,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,49.8821,-97.197283,2021-10-11,153421,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Murray's Truck Stop - Tesla Supercharger,151 Beardsley Road,Lower Woodstock,E7M 4C9,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,46.122936,-67.606398,2021-10-11,153423,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
XTR Gas Station - Tesla Supercharger,17 Trans-Canada Highway,White River,P0N 3G0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,48.591881,-85.272325,2021-10-11,153426,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
179 Leva Ave - Tesla Supercharger,179 Leva Avenue,Red Deer County,T4E 1B9,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,52.216416,-113.815797,2021-10-11,153427,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Southlands Crossing - Tesla Supercharger,1921 Strachan Road,Medicine Hat,T1B 0G4,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,49.997058,-110.647425,2021-10-11,153428,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Westfield Crossing - Tesla Supercharger,2100 Saskatchewan Ave,Portage la Prairie,R1N 3G3,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,49.971925,-98.318733,2021-10-11,153430,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Canadian Tire - Tesla Supercharger,2325 Prince of Wales Drive,Regina,S4V 3A4,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,50.442534,-104.532003,2021-10-11,153432,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
"Salisbury, NB - Tesla Supercharger","2986 Fredericton Rd. Hwy 2, Exit 433",Salisbury,E4J 2G1,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,46.049998,-65.061272,2021-10-11,153435,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Ignace Town Plaza - Tesla Supercharger,304 Main Street,Ignace,P0T 1T0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,49.416446,-91.659839,2021-10-11,153436,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Esso / On The Run - Tesla Supercharger,331 Highway 17 West,McKerrow,P0P 1M0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,46.286494,-81.775164,2021-10-11,153437,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Canadian Tire - Tesla Supercharger,33277 Hwy 17,Deep River,K0J 1P0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,46.099683,-77.499963,2021-10-11,153439,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
The Water Tower Inn - Tesla Supercharger,360 Great Northern Road,Sault Ste. Marie,P6B 4Z7,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,46.538211,-84.316643,2021-10-11,153440,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Simcoe Plaza - Tesla Supercharger,41 Simcoe Plaza,Terrace Bay,P0T 2W0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,48.783022,-87.099836,2021-10-11,153444,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
The Nipigon Tourist Information Centre - Tesla Supercharger,453 Trans-Canada Highway,Nipigon,PT 2J0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,49.017617,-88.307553,2021-10-11,153446,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Upsala Garage and Family Restaurant - Tesla Supercharger,4810 Highway 17,Upsala,P0T 2Y0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,49.041832,-90.46867,2021-10-11,153447,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Esso - Tesla Supercharger,498 Causley Street,Blind River,P0R 1B0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,46.185322,-82.926876,2021-10-11,153448,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Subway - Tesla Supercharger,601 12 Street,Bassano,T0J 0B0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,50.791326,-112.450721,2021-10-11,153450,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Red River Co-op - Dryden - Tesla Supercharger,640 Government Street,Dryden,P8N 2P6,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,49.785605,-92.809966,2021-10-11,153452,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Irving Oil - Tesla Supercharger,8 Millennium Drive,Quispamsis,E2E 4B1,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,45.417459,-65.94386,2021-10-11,153455,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Canadian Tire - Tesla Supercharger,890 McKeown Avenue,North Bay,P1B 8M1,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,46.33226,-79.470873,2021-10-11,153457,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Corral Centre - Tesla Supercharger,921 18th Street North,Brandon,R7A 7S1,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,49.868063,-99.96067,2021-10-11,153458,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Swipe Pump & Go - Tesla Supercharger,95 Mission Road,Wawa,P0S 1K0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,47.983312,-84.779863,2021-10-11,153459,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Shell - Tesla Supercharger,Provincial Rd 506,Hadashville,R0E 0X0,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,49.649391,-95.792114,2021-10-11,153460,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Petro-Canada EV Fast Charger,1885 Highway 1 W,Kamloops,V1S 1J7,778-471-5726,24 hours daily,,2,PETROCAN,50.6593935,-120.3970424,2021-06-07,153617,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.27 per minute
Petro-Canada EV Fast Charger,3733 Highway 7 W,Woodbridge,L4L 1A6,905-264-0041,24 hours daily,,2,PETROCAN,43.7890617,-79.5468302,2021-06-07,153618,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.33 per minute
Petro-Canada EV Fast Charger,175 Cundles Rd E,Barrie,L4M 4X7,705-726-2224  800-668-0220,24 hours daily,,2,PETROCAN,44.41103991,-79.68905791,2021-06-07,153619,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.33 per minute
Petro-Canada EV Fast Charger,3100 Ellesmere Rd,Scarborough,M1E 4C2,416-208-7018  800-668-0220,24 hours daily,1,2,PETROCAN,43.785642,-79.1940392,2021-06-07,153620,2022-06-03 20:40:05 UTC,CHADEMO J1772 J1772COMBO,GAS_STATION,L2: Free; DC Fast: $0.33 per minute
BC Hydro - Williams Lake City Hall,450 Mart St,Williams Lake,V2G 1N3,250-392-2311  866-338-3369,24 hours daily; 40 minute limit,,1,BCHYDRO,52.12914,-122.139767,2022-04-13,153621,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,MUNI_GOV,$0.21 per minute
BC Hydro - Tempo Gas Bar,39126 Highway 97 S,Hixon,V0K 1S0,250-998-4666  866-338-3369,24 hours daily,,1,BCHYDRO,53.41968231,-122.5844912,2022-04-13,153625,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.21 per minute
BC Hydro - South Delta Recreation Centre,1720 56th St,Delta,V4L 2B1,604-952-3020  866-338-3369,24 hours daily,,1,BCHYDRO,49.036173,-123.06703,2022-04-13,153626,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,REC_SPORTS_FACILITY,$0.21 per minute
FortisBC - New Denver – Kootenay St,624 Slocan Ave,New Denver,V0G 1S0,888-356-8911,24 hours daily,,1,FLO,49.990384,-117.370609,2022-07-12,153842,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
BRCC - Chambord,1517 rue Principale,Chambord,G0W 1G0,855-999-8378,24 hours daily,,2,Circuit électrique,48.43045,-72.06168,2022-07-12,153906,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
Ivy - Blind River,43 Causley St,Blind River,P0R 1B0,888-550-5155,24 hours daily; Also accepts in-app payment,,2,IVY,46.185195,-82.952585,2022-04-13,153917,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,RESTAURANT,$0.30 per minute
1 Georgian Drive,1 Georgian Drive,Barrie,L4M 3X9,888-356-8911,24 hours daily,4,1,FLO,44.4145,-79.667596,2022-07-12,154189,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
BRCC - Rock-Forest – Caisse Desjardins du Nord de Sherbrooke,5001 Boul Bourque,Sherbrooke,J1N 2K6,855-999-8378,24 hours daily,,2,Circuit électrique,45.370088,-71.990952,2022-07-12,154258,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
CITYOFVANCOUVER GWAINBORN DCFC1,451 Beach Crescent,Vancouver,V6Z 3H1,888-758-4389,24 hours daily,,1,ChargePoint Network,49.272514,-123.12833,2022-07-12,154416,2022-07-12 01:23:59 UTC,CHADEMO J1772COMBO,,
CITYOFVANCOUVER GWAINBORN DCFC2,465 Beach Crescent,Vancouver,V6Z 3B9,888-758-4389,24 hours daily,,1,ChargePoint Network,49.272594,-123.12836,2022-07-12,154436,2022-07-12 01:23:59 UTC,CHADEMO J1772COMBO,,
CITYOFVANCOUVER TRILLIUM DCFC1,Thornton St,Vancouver,V6A 3X2,888-758-4389,24 hours daily,,1,ChargePoint Network,49.2745,-123.09247,2022-07-12,154456,2022-07-12 01:18:08 UTC,CHADEMO J1772COMBO,,
BRCC - Caisse Desjardins du Haut-Saint-Laurent CdS Huntingdon,"8, Rue Prince",Huntingdon,J0S 1H0,855-999-8378,24 hours daily,,2,Circuit électrique,45.0867564,-74.1744162,2022-07-12,154461,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
BRCC - Trois-Rives - Hôtel Marineau 1,3911 route 155,Saint-Roch-de-Mékinac,G0X 2E0,855-999-8378,24 hours daily,,2,Circuit électrique,46.89940427,-72.9282161,2022-07-12,154469,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
BRCC - Alma - Le Centre Alma,"705, Avenue du Pont Nord",Alma,G8B 6T5,855-999-8378,24 hours daily,,2,Circuit électrique,48.56211853,-71.63726047,2022-07-12,154539,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
423 Davies St.,423 Davies St.,Salmo,V0G 1Z0,888-356-8911,24 hours daily,1,1,FLO,49.193332,-117.278734,2022-07-12,154610,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
CITYOFVANCOUVER CITY HALL DCFC2,2710 Yukon St,Vancouver,V5Y 3R1,888-758-4389,24 hours daily,,1,ChargePoint Network,49.261093,-123.11318,2022-07-12,154622,2022-07-12 01:24:26 UTC,CHADEMO J1772COMBO,,
Petro-Canada,2054 Whatcom Rd,Abbotsford,V3G 2K8,604-850-8951,24 hours daily,,2,PETROCAN,49.040594,-122.22035,2022-07-08,155357,2022-07-08 16:02:07 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.27 per minute
Petro-Canada EV Fast Charger,490 White St,Cobourg,K9A 5N4,905-373-8317,24 hours daily,,2,PETROCAN,43.977902,-78.194677,2021-06-07,155358,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.33 per minute
Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,395 Montée Paiement,Gatineau,J8P 6M7,819-561-7007  800-668-0222,24 hours daily,,2,PETROCAN,45.490147,-75.675979,2021-06-07,155359,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.20 per minute
Petro-Canada EV Fast Charger,231 Herring Cove Rd,Halifax,B3P 1L5,902-477-0046  800-668-0220,24 hours daily,,2,PETROCAN,44.62123,-63.61785,2021-06-07,155361,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.33 per minute
Petro-Canada EV Fast Charger,626 Old Hope Princeton Way,Hope,V0X 1L4,604-869-7288  800-668-0220,24 hours daily,,2,PETROCAN,49.375657,-121.428274,2021-06-07,155362,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.27 per minute
Petro-Canada EV Fast Charger,2693 Highway 97,Kelowna,V1X 4J6,250-860-5637,24 hours daily; Also accepts Petro Fleet Card,,2,PETROCAN,49.89506707,-119.4136584,2021-06-07,155363,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.27 per minute
Petro-Canada EV Fast Charger,19971 72 Ave,Langley,V2Y 3J2,604-532-8941  800-668-0220,24 hours daily,,2,PETROCAN,49.133886,-122.669102,2021-06-07,155364,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.27 per minute
Petro-Canada EV Fast Charger,498 Highway 17,Nipigon,P0T 2J0,807-887-3646  800-668-0220,24 hours daily,,2,PETROCAN,49.02285199,-88.29670186,2021-06-07,155365,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.33 per minute
Petro-Canada EV Fast Charger,1270 Lynn Valley Rd,North Vancouver,V7J 2A3,604-988-6959  800-668-0220,24 hours daily,,2,PETROCAN,49.337194,-123.038452,2021-06-07,155366,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.27 per minute
Petro-Canada EV Fast Charger,137 Mission Rd,Wawa,P0S 1K0,705-856-7800  800-668-0220,24 hours daily,,2,PETROCAN,47.98756247,-84.77794742,2021-06-07,155367,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.33 per minute
Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,546 3e Rang,St-Hélène-de-Bagot,J0H 1M0,450-791-2304  800-668-0222,24 hours daily,,2,PETROCAN,45.734319,-72.74152,2021-06-07,155368,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.20 per minute
Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,1230 Chemin Olivier,St-Nicolas,G7A 2M6,418-831-2328  800-668-0222,24 hours daily,,2,PETROCAN,46.679622,-71.345668,2021-06-07,155370,2022-06-03 20:40:05 UTC,CHADEMO J1772COMBO,GAS_STATION,$0.20 per minute
Petro-Canada EV Fast Charger,100 Siksika Business Plaza,Siksika,T0J 3W0,403-734-3927  800-668-0220,24 hours daily,1,1,PETROCAN,50.85265073,-113.0192192,2021-06-07,155372,2022-06-03 20:40:05 UTC,CHADEMO J1772 J1772COMBO,GAS_STATION,L2: Free; DC Fast: $0.33 per minute
NBP - Campbellton,157 Water Street,Campbellton,E3N 3L4,844-661-6272,24 hours daily,1,1,eCharge Network,48.007286,-66.676539,2022-07-12,155472,2022-07-12 02:29:53 UTC,CHADEMO J1772 J1772COMBO,,L2: $1.50 per hour; DC Fast: $15 per hour
NBP - Sussex,201 Main Street,Sussex,E4E 1R4,844-661-6272,24 hours daily,1,1,eCharge Network,45.723743,-65.526706,2022-07-12,155473,2022-07-12 02:29:53 UTC,CHADEMO J1772 J1772COMBO,,L2: $1.50 per hour; DC Fast: $15 per hour
NBP - St. Stephen,22 Budd Avenue,St. Stephen,E3L 1E9,844-661-6272,24 hours daily,1,1,eCharge Network,45.193045,-67.274172,2022-07-12,155474,2022-07-12 02:29:53 UTC,CHADEMO J1772 J1772COMBO,,L2: $1.50 per hour; DC Fast: $15 per hour
NBP - St. Andrews,24 Reed Street,St. Andrews,E5B 1A1,844-661-6272,24 hours daily,1,1,eCharge Network,45.081287,-67.058379,2022-07-12,155475,2022-07-12 02:29:53 UTC,CHADEMO J1772 J1772COMBO,,L2: $1.50 per hour; DC Fast: $15 per hour
NB Power,515 King Street,Fredericton,E3B 4X1,844-661-6272,24 hours daily,,1,eCharge Network,45.96091,-66.6412,2022-07-12,155478,2022-07-12 02:29:53 UTC,CHADEMO J1772COMBO,,L2: $1.50 per hour; DC Fast: $15 per hour
NBP - Osprey Truck Stop,2 Martin Dr.,Eel River Bar,E8C 3C7,844-661-6272,24 hours daily,1,1,eCharge Network,48.035354,-66.4010654,2022-07-12,155479,2022-07-12 02:29:53 UTC,CHADEMO J1772 J1772COMBO,,L2: $1.50 per hour; DC Fast: $15 per hour
City of New Westminster - Queens Park,1 3rd Ave,New Westminster,V3L 0A9,888-356-8911,24 hours daily,,2,FLO,49.21405,-122.90482,2022-07-12,155558,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
P2P - Brooks,1240 Cassils Place E,Brooks,T1R 1C3,888-356-8911,24 hours daily,1,1,FLO,50.572356,-111.869608,2022-07-12,156651,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
BRCC - Weedon - Halte de Weedon,488 Rue du Barrage,Weedon,J0B 3J0,855-999-8378,24 hours daily,,2,Circuit électrique,45.7592,-71.406,2022-07-12,156658,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
Ivy - Kemptville,309 Colonnade Dr,Kemptville,K0G 1J0,888-550-5155,24 hours daily; Also accepts in-app payment,,2,IVY,45.02957639,-75.63405486,2022-04-13,156664,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,OTHER_ENTERTAINMENT,$0.30 per minute
